InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
INV1030,SKU002,Phone Holder,11,2024-10-01 00:00:00,27.42,135.0,United Kingdom
INV0988,SKU013,Phone Ring,17,2024-11-03 00:00:00,43.16,672.0,United Kingdom
INV0388,SKU151,Whiteboard,14,2024-02-08 00:00:00,13.21,569.0,United Kingdom
INV0134,SKU084,Egg Cooker,1,2024-09-14 00:00:00,85.01,271.0,United Kingdom
INV1913,SKU011,Wireless Headphones,19,2023-12-07 00:00:00,67.31,172.0,Netherlands
INV1312,SKU101,Area Rug,23,2024-04-10 00:00:00,23.56,276.0,United Kingdom
INV2345,SKU147,Pen Set,9,2024-03-28 00:00:00,10.91,135.0,United Kingdom
INV0278,SKU057,Socks Pack,1,2024-08-25 00:00:00,35.34,694.0,United Kingdom
INV0718,SKU162,Highlighters,19,2024-06-01 00:00:00,65.79,726.0,United Kingdom
INV0059,SKU076,Food Processor,10,2024-09-21 00:00:00,6.77,164.0,United Kingdom
INV2416,SKU187,Pencils,5,2023-12-19 00:00:00,25.06,718.0,United Kingdom
INV1595,SKU010,Cable Organizer,24,2024-07-08 00:00:00,52.59,225.0,France
INV1269,SKU166,Markers Set,16,2023-12-09 00:00:00,55.23,799.0,United Kingdom
INV0797,SKU136,Sticky Notes,14,2023-12-11 00:00:00,24.26,353.0,United Kingdom
INV1834,SKU003,Bluetooth Speaker,13,2024-11-26 00:00:00,24.61,504.0,United Kingdom
INV1266,SKU021,Wireless Charger,8,2024-09-12 00:00:00,22.71,2.0,France
INV1398,SKU115,Picture Frame,16,2024-07-12 00:00:00,7.61,660.0,United Kingdom
INV2486,SKU196,Pen Set,2,2024-02-08 00:00:00,92.22,740.0,United Kingdom
INV1794,SKU009,Phone Ring,6,2024-04-17 00:00:00,24.2,627.0,United Kingdom
INV2003,SKU124,Sticky Notes,21,2024-08-28 00:00:00,17.39,17.0,United Kingdom
INV1400,SKU017,Phone Mount,10,2024-07-26 00:00:00,57.82,100.0,United Kingdom
INV1267,SKU059,Rain Jacket,6,2024-05-10 00:00:00,35.86,757.0,United Kingdom
INV2123,SKU038,Dress Shirt,14,2024-08-29 00:00:00,65.64,552.0,Norway
INV2133,SKU027,Screen Protector,11,2024-06-05 00:00:00,73.71,762.0,United Kingdom
INV1411,SKU082,Pressure Cooker,24,2024-01-08 00:00:00,42.33,129.0,Poland
INV2180,SKU156,Planner,24,2023-12-05 00:00:00,21.35,349.0,United Kingdom
INV0248,SKU195,File Folders,14,2024-02-29 00:00:00,5.64,532.0,Denmark
INV0988,SKU200,Planner,8,2024-03-15 00:00:00,30.41,576.0,Italy
INV1389,SKU082,Coffee Grinder,17,2024-01-09 00:00:00,93.88,6.0,United Kingdom
INV0830,SKU069,Electric Kettle,13,2024-02-24 00:00:00,11.45,285.0,United Kingdom
INV2095,SKU097,Wall Art,24,2024-10-19 00:00:00,25.47,795.0,United Kingdom
INV0101,SKU176,Planner,9,2024-03-17 00:00:00,47.22,510.0,United Kingdom
INV2157,SKU147,Markers Set,20,2024-01-19 00:00:00,15.92,755.0,United Kingdom
INV0720,SKU058,Socks Pack,23,2024-11-24 00:00:00,0.6,446.0,Spain
INV1027,SKU129,Tape Dispenser,12,2024-01-18 00:00:00,28.18,134.0,United Kingdom
INV2171,SKU022,Tempered Glass,2,2024-04-01 00:00:00,89.1,562.0,United Kingdom
INV0650,SKU039,Sweatpants,11,2024-08-15 00:00:00,66.93,114.0,Netherlands
INV2240,SKU093,Area Rug,17,2024-06-12 00:00:00,58.62,239.0,United Kingdom
INV1502,SKU135,Stapler,18,2023-12-31 00:00:00,41.07,4.0,United Kingdom
INV1796,SKU013,Charging Dock,18,2024-06-15 00:00:00,17.89,331.0,United Kingdom
INV0726,SKU154,Ruler,22,2024-08-23 00:00:00,21.74,196.0,United Kingdom
INV2270,SKU100,Floor Lamp,6,2024-04-29 00:00:00,74.54,,Germany
INV0850,SKU104,Desk Organizer,17,2024-11-23 00:00:00,82.62,407.0,United Kingdom
INV0331,SKU024,Phone Stand,8,2024-10-19 00:00:00,25.78,655.0,United Kingdom
INV0390,SKU183,Sticky Notes,8,2024-01-01 00:00:00,76.97,,United Kingdom
INV1487,SKU079,Microwave,1,2024-05-11 00:00:00,53.57,473.0,United Kingdom
INV2355,SKU020,Screen Protector,17,2024-05-29 00:00:00,31.56,593.0,United Kingdom
INV0247,SKU100,LED Desk Lamp,19,2024-03-03 00:00:00,2.25,7.0,United Kingdom
INV2094,SKU160,Sticky Notes,24,2024-10-20 00:00:00,38.28,348.0,United Kingdom
INV0098,SKU100,Curtain Rod,10,2024-07-01 00:00:00,32.28,542.0,United Kingdom
INV1764,SKU015,Bluetooth Speaker,9,2024-05-27 00:00:00,15.71,475.0,United Kingdom
INV1042,SKU118,Ceiling Light,21,2023-12-08 00:00:00,92.53,499.0,United Kingdom
INV0099,SKU063,Coffee Maker,21,2024-02-25 00:00:00,93.04,715.0,United Kingdom
INV2216,SKU060,Gloves,4,2024-05-22 00:00:00,50.21,238.0,United Kingdom
INV0271,SKU145,Planner,10,2024-02-26 00:00:00,75.49,173.0,United Kingdom
INV2249,SKU092,Pendant Light,19,2024-01-06 00:00:00,86.01,103.0,United Kingdom
INV2243,SKU031,Winter Hat,14,2023-12-02 00:00:00,17.04,8.0,Italy
INV0557,SKU192,Envelopes,20,2024-04-21 00:00:00,29.88,644.0,United Kingdom
INV1497,SKU190,Whiteboard,20,2023-12-24 00:00:00,40.04,752.0,United Kingdom
INV1154,SKU013,Wall Charger,13,2024-04-30 00:00:00,35.8,687.0,United Kingdom
INV2303,SKU189,Calendar,-4,2024-05-31 00:00:00,98.53,536.0,United Kingdom
INV1686,SKU063,Electric Kettle,2,2024-10-31 00:00:00,51.77,449.0,United Kingdom
INV1116,SKU131,File Folders,11,2024-11-08 00:00:00,58.66,40.0,United Kingdom
INV1912,SKU044,Running Shoes,2,2024-08-06 00:00:00,48.58,3.0,United Kingdom
INV0440,SKU019,SIM Card Tray,9,2024-11-19 00:00:00,85.48,364.0,United Kingdom
INV2163,SKU130,Eraser,17,2024-11-12 00:00:00,39.91,142.0,United Kingdom
INV1140,SKU097,Picture Frame,1,2024-10-02 00:00:00,44.52,117.0,United Kingdom
INV1925,SKU027,Portable Charger,-2,2024-04-13 00:00:00,54.55,40.0,United Kingdom
INV0631,SKU034,Leather Belt,19,2024-05-31 00:00:00,62.7,507.0,United Kingdom
INV0480,SKU005,Portable Charger,23,2024-06-23 00:00:00,33.19,137.0,Italy
INV1187,SKU014,Phone Mount,4,2024-09-12 00:00:00,43.02,7.0,United Kingdom
INV1072,SKU142,Highlighters,8,2024-10-27 00:00:00,49.0,635.0,Germany
INV0902,SKU054,Hoodie,12,2023-12-06 00:00:00,24.41,663.0,United Kingdom
INV2201,SKU049,Winter Hat,18,2024-05-26 00:00:00,83.74,,Denmark
INV1041,SKU155,File Folders,10,2024-10-13 00:00:00,45.8,415.0,United Kingdom
INV1842,SKU010,Tempered Glass,20,2024-07-25 00:00:00,4.46,503.0,Belgium
INV1595,SKU148,File Folders,8,2024-05-21 00:00:00,61.15,708.0,United Kingdom
INV1028,SKU088,Vacuum Sealer,13,2023-12-11 00:00:00,54.37,739.0,United Kingdom
INV0083,SKU029,SIM Card Tray,11,2024-04-29 00:00:00,43.21,426.0,United Kingdom
INV0662,SKU176,Calendar,17,2024-01-23 00:00:00,45.9,416.0,United Kingdom
INV2361,SKU026,Cable Organizer,15,2024-09-27 00:00:00,18.51,7.0,United Kingdom
INV1081,SKU085,Pressure Cooker,23,2024-09-01 00:00:00,42.24,46.0,France
INV1955,SKU041,Leather Belt,18,2024-11-20 00:00:00,96.89,597.0,United Kingdom
INV2010,SKU160,Planner,21,2024-09-13 00:00:00,16.88,460.0,United Kingdom
INV1657,SKU164,Calendar,24,2023-12-14 00:00:00,69.71,432.0,United Kingdom
INV0792,SKU183,Pencils,9,2024-07-26 00:00:00,21.84,571.0,Sweden
INV1653,SKU006,SIM Card Tray,14,2024-08-09 00:00:00,75.25,6.0,United Kingdom
INV0392,SKU192,Ruler,-1,2024-04-17 00:00:00,74.75,374.0,United Kingdom
INV0611,SKU199,Sticky Notes,14,2024-04-01 00:00:00,31.58,589.0,United Kingdom
INV2394,SKU135,Whiteboard,18,2024-06-28 00:00:00,50.57,321.0,Denmark
INV1060,SKU183,File Folders,24,2024-09-27 00:00:00,60.12,116.0,Italy
INV0799,SKU105,Bookshelf,15,2024-06-28 00:00:00,73.4,10.0,United Kingdom
INV0997,SKU124,Highlighters,23,2024-11-06 00:00:00,32.6,636.0,Germany
INV1762,SKU127,Binder,11,2024-11-19 00:00:00,19.9,376.0,United Kingdom
INV0920,SKU006,Tempered Glass,6,2024-11-23 00:00:00,35.34,454.0,Netherlands
INV0408,SKU175,Paper Clips,15,2024-06-27 00:00:00,35.53,2.0,United Kingdom
INV0638,SKU148,Binder,14,2024-07-17 00:00:00,21.69,624.0,Netherlands
INV1879,SKU146,Envelopes,23,2024-02-19 00:00:00,29.76,162.0,United Kingdom
INV1668,SKU102,Wall Sconce,6,2024-07-24 00:00:00,84.89,649.0,United Kingdom
INV0295,SKU164,Pencils,11,2024-06-20 00:00:00,51.27,6.0,Denmark
INV0222,SKU099,Area Rug,17,2024-04-23 00:00:00,16.18,464.0,United Kingdom
INV1601,SKU028,Camera Lens,23,2024-11-20 00:00:00,35.41,623.0,United Kingdom
INV0121,SKU160,File Folders,5,2024-11-24 00:00:00,15.89,44.0,United Kingdom
INV1784,SKU083,Mixer,11,2024-06-25 00:00:00,23.81,7.0,United Kingdom
INV0467,SKU106,Wall Art,11,2024-11-19 00:00:00,22.75,332.0,United Kingdom
INV0301,SKU141,Notebook,3,2024-07-26 00:00:00,24.35,781.0,Netherlands
INV0475,SKU097,Area Rug,21,2024-03-24 00:00:00,56.22,631.0,United Kingdom
INV0452,SKU031,Winter Jacket,24,2024-05-10 00:00:00,35.1,201.0,United Kingdom
INV0641,SKU096,Floor Lamp,18,2024-10-14 00:00:00,49.52,197.0,United Kingdom
INV1408,SKU151,Post-its,23,2024-11-09 00:00:00,54.84,75.0,United Kingdom
INV2445,SKU103,Night Light,1,2024-02-16 00:00:00,3.98,173.0,United Kingdom
INV0358,SKU195,Post-its,15,2024-08-04 00:00:00,69.62,188.0,United Kingdom
INV2134,SKU151,Scissors,6,2024-04-07 00:00:00,45.7,502.0,United Kingdom
INV1370,SKU166,Notebook,20,2024-08-28 00:00:00,99.35,528.0,United Kingdom
INV1708,SKU102,String Lights,3,2024-01-15 00:00:00,32.32,112.0,Spain
INV0579,SKU173,Eraser,15,2024-02-04 00:00:00,4.39,527.0,United Kingdom
INV2163,SKU028,Bluetooth Speaker,15,2024-11-18 00:00:00,7.69,1.0,United Kingdom
INV1029,SKU115,Desk Organizer,21,2024-04-05 00:00:00,72.87,295.0,United Kingdom
INV2111,SKU125,Envelopes,24,2024-01-26 00:00:00,1.91,3.0,Italy
INV0049,SKU168,Calendar,4,2024-05-17 00:00:00,27.14,703.0,United Kingdom
INV0137,SKU190,Sticky Notes,2,2024-09-09 00:00:00,34.24,23.0,Sweden
INV1770,SKU152,Pen Set,4,2024-09-28 00:00:00,77.89,339.0,France
INV1713,SKU036,Jeans,10,2023-12-12 00:00:00,90.61,223.0,Spain
INV0611,SKU176,Tape Dispenser,7,2024-11-26 00:00:00,39.95,473.0,United Kingdom
INV2294,SKU150,Scissors,6,2024-04-13 00:00:00,39.18,147.0,Germany
INV1064,SKU095,Throw Pillow,12,2024-07-09 00:00:00,49.79,4.0,France
INV2099,SKU025,Phone Mount,-10,2024-10-19 00:00:00,62.54,600.0,United Kingdom
INV1623,SKU167,Sticky Notes,12,2024-04-27 00:00:00,4.43,267.0,United Kingdom
INV1323,SKU034,Socks Pack,1,2024-03-07 00:00:00,47.44,761.0,United Kingdom
INV2264,SKU099,String Lights,6,2024-08-07 00:00:00,41.61,383.0,Poland
INV1488,SKU065,Coffee Grinder,4,2024-08-07 00:00:00,50.64,586.0,United Kingdom
INV1006,SKU010,Charging Dock,9,2024-05-08 00:00:00,63.53,269.0,Germany
INV1446,SKU140,Calendar,6,2024-09-15 00:00:00,2.01,642.0,United Kingdom
INV1518,SKU154,Stapler,15,2024-11-05 00:00:00,43.84,324.0,United Kingdom
INV0713,SKU088,Slow Cooker,4,2024-07-28 00:00:00,53.47,286.0,United Kingdom
INV1390,SKU121,Planner,2,2024-10-21 00:00:00,16.52,785.0,Germany
INV1862,SKU021,Wireless Headphones,19,2024-08-11 00:00:00,29.97,409.0,Netherlands
INV2341,SKU069,Pressure Cooker,12,2024-04-25 00:00:00,66.85,7.0,United Kingdom
INV1011,SKU019,Wireless Headphones,6,2024-10-14 00:00:00,94.99,728.0,United Kingdom
INV1749,SKU147,Pen Set,14,2024-07-27 00:00:00,64.15,9.0,Denmark
INV0212,SKU025,Phone Case,2,2024-11-29 00:00:00,29.88,341.0,United Kingdom
INV2285,SKU101,LED Desk Lamp,21,2024-02-27 00:00:00,54.85,526.0,United Kingdom
INV0909,SKU192,Ruler,11,2024-03-06 00:00:00,21.57,328.0,United Kingdom
INV1475,SKU123,Binder,15,2024-08-09 00:00:00,45.89,468.0,United Kingdom
INV0437,SKU134,Calendar,6,2024-11-02 00:00:00,9.78,424.0,Denmark
INV0931,SKU097,Track Light,19,2024-11-29 00:00:00,82.79,621.0,United Kingdom
INV1220,SKU005,Stylus Pen,23,2024-02-29 00:00:00,62.77,677.0,Austria
INV2434,SKU115,Curtain Rod,13,2024-05-08 00:00:00,57.83,350.0,Sweden
INV0989,SKU166,Pen Set,11,2024-02-05 00:00:00,31.39,490.0,United Kingdom
INV1943,SKU075,Waffle Maker,15,2024-09-29 00:00:00,64.66,351.0,United Kingdom
INV2333,SKU112,Track Light,24,2024-08-21 00:00:00,91.98,666.0,Norway
INV1344,SKU035,Jeans,18,2024-09-25 00:00:00,33.86,378.0,United Kingdom
INV0212,SKU159,Eraser,16,2024-01-14 00:00:00,48.99,334.0,United Kingdom
INV2390,SKU091,Desk Organizer,19,2024-06-12 00:00:00,94.38,111.0,Poland
INV2270,SKU162,Markers,5,2024-10-17 00:00:00,2.52,54.0,United Kingdom
INV0400,SKU046,Flip Flops,22,2024-04-09 00:00:00,41.91,411.0,United Kingdom
INV1325,SKU088,Toaster,19,2024-09-26 00:00:00,76.83,54.0,United Kingdom
INV0058,SKU131,Notebook,-5,2024-11-04 00:00:00,63.29,603.0,United Kingdom
INV0715,SKU173,Ruler,24,2024-08-04 00:00:00,69.37,493.0,Spain
INV1219,SKU051,Cotton T-Shirt,12,2024-08-21 00:00:00,11.94,348.0,United Kingdom
INV0738,SKU056,Sweater,8,2024-10-30 00:00:00,33.09,391.0,Belgium
INV2039,SKU055,Sweater,5,2024-07-15 00:00:00,39.1,240.0,United Kingdom
INV0848,SKU018,Wireless Headphones,21,2024-11-05 00:00:00,59.23,257.0,United Kingdom
INV0308,SKU176,Whiteboard,1,2024-10-18 00:00:00,95.57,251.0,United Kingdom
INV1972,SKU101,Picture Frame,14,2024-04-14 00:00:00,60.62,695.0,United Kingdom
INV0370,SKU031,Winter Hat,8,2024-07-23 00:00:00,37.14,642.0,United Kingdom
INV0207,SKU040,Polo Shirt,13,2024-03-21 00:00:00,93.05,525.0,United Kingdom
INV1485,SKU137,Binder,13,2024-05-15 00:00:00,49.21,766.0,United Kingdom
INV0227,SKU128,Whiteboard,8,2024-11-03 00:00:00,65.41,9.0,United Kingdom
INV1701,SKU019,Bluetooth Speaker,3,2024-11-12 00:00:00,26.4,208.0,United Kingdom
INV0969,SKU198,Post-its,15,2024-01-24 00:00:00,33.7,504.0,United Kingdom
INV0157,SKU082,Microwave,11,2024-09-24 00:00:00,39.62,308.0,Sweden
INV0823,SKU038,Running Shoes,2,2024-06-17 00:00:00,36.19,431.0,United Kingdom
INV0228,SKU129,Sticky Notes,24,2024-05-02 00:00:00,65.57,239.0,United Kingdom
INV1952,SKU172,Pencils,12,2024-10-19 00:00:00,93.13,500.0,United Kingdom
INV2440,SKU149,Planner,15,2024-05-11 00:00:00,47.14,483.0,United Kingdom
INV0152,SKU023,Bluetooth Speaker,20,2024-07-30 00:00:00,38.72,275.0,United Kingdom
INV2250,SKU123,Notebook,5,2024-03-03 00:00:00,57.6,566.0,United Kingdom
INV0528,SKU131,Post-its,9,2024-06-18 00:00:00,42.35,453.0,United Kingdom
INV2195,SKU020,Phone Ring,3,2024-04-26 00:00:00,69.47,399.0,United Kingdom
INV1534,SKU185,Post-its,14,2024-01-02 00:00:00,75.4,669.0,United Kingdom
INV2458,SKU040,Gloves,12,2024-02-19 00:00:00,88.34,586.0,United Kingdom
INV1791,SKU002,Portable Charger,18,2024-03-09 00:00:00,77.93,262.0,United Kingdom
INV1462,SKU140,Binder,16,2024-02-12 00:00:00,10.83,514.0,United Kingdom
INV1231,SKU041,Sweatpants,10,2024-08-05 00:00:00,85.12,317.0,United Kingdom
INV0139,SKU176,Markers,8,2024-07-20 00:00:00,10.72,357.0,United Kingdom
INV0202,SKU140,Pen Set,16,2024-08-26 00:00:00,31.95,681.0,United Kingdom
INV1387,SKU029,Wireless Headphones,1,2024-09-03 00:00:00,11.33,579.0,United Kingdom
INV1993,SKU126,Eraser,14,2024-09-30 00:00:00,8.4,748.0,United Kingdom
INV1749,SKU050,Shorts,10,2024-06-10 00:00:00,39.17,795.0,United Kingdom
INV1820,SKU071,Deep Fryer,8,2024-07-14 00:00:00,20.26,519.0,United Kingdom
INV1763,SKU129,Sticky Notes,3,2024-02-26 00:00:00,34.82,475.0,United Kingdom
INV2043,SKU074,Coffee Grinder,6,2024-04-04 00:00:00,11.97,116.0,United Kingdom
INV1939,SKU193,Stapler,-8,2024-02-05 00:00:00,86.49,,United Kingdom
INV1456,SKU125,Binder,14,2024-09-26 00:00:00,38.07,315.0,United Kingdom
INV2485,SKU024,Protective Film,16,2024-09-11 00:00:00,97.7,562.0,United Kingdom
INV2166,SKU090,Egg Cooker,10,2024-08-26 00:00:00,50.84,115.0,United Kingdom
INV1855,SKU063,Toaster,20,2024-01-29 00:00:00,53.75,735.0,Denmark
INV1599,SKU112,Night Light,11,2024-01-03 00:00:00,18.52,770.0,United Kingdom
INV1797,SKU041,Jeans,17,2024-10-23 00:00:00,27.78,258.0,United Kingdom
INV0334,SKU194,Post-its,16,2024-09-06 00:00:00,33.54,48.0,United Kingdom
INV0905,SKU188,Whiteboard,2,2024-02-03 00:00:00,64.1,675.0,United Kingdom
INV1175,SKU190,Sticky Notes,13,2024-05-28 00:00:00,32.54,,United Kingdom
INV0918,SKU078,Food Processor,5,2024-04-20 00:00:00,86.03,10.0,United Kingdom
INV0960,SKU015,Phone Stand,7,2024-04-05 00:00:00,37.5,79.0,United Kingdom
INV1935,SKU150,Planner,-7,2024-05-09 00:00:00,99.74,588.0,United Kingdom
INV1653,SKU135,File Folders,21,2023-12-01 00:00:00,32.86,371.0,United Kingdom
INV1951,SKU120,Throw Pillow,19,2024-03-07 00:00:00,93.22,682.0,United Kingdom
INV1792,SKU106,LED Desk Lamp,22,2024-06-15 00:00:00,57.15,663.0,United Kingdom
INV0227,SKU165,Ruler,12,2024-11-16 00:00:00,66.34,571.0,United Kingdom
INV2498,SKU176,Highlighters,-8,2023-12-14 00:00:00,61.4,7.0,United Kingdom
INV0606,SKU133,Whiteboard,13,2024-07-17 00:00:00,24.14,475.0,United Kingdom
INV1743,SKU031,Jeans,11,2024-08-12 00:00:00,20.73,51.0,United Kingdom
INV1812,SKU072,Coffee Grinder,23,2024-02-23 00:00:00,87.98,771.0,United Kingdom
INV2073,SKU129,Ruler,-6,2024-11-08 00:00:00,71.32,635.0,United Kingdom
INV1606,SKU159,File Folders,17,2024-05-22 00:00:00,22.08,401.0,United Kingdom
INV0099,SKU022,Phone Mount,14,2024-05-27 00:00:00,60.79,243.0,United Kingdom
INV1301,SKU141,Pencils,1,2024-06-16 00:00:00,82.87,3.0,United Kingdom
INV0920,SKU146,Planner,4,2024-07-18 00:00:00,29.23,666.0,Norway
INV0424,SKU062,Coffee Maker,14,2024-08-02 00:00:00,69.0,54.0,United Kingdom
INV0884,SKU105,Mirror,17,2023-12-18 00:00:00,20.81,670.0,Austria
INV0815,SKU102,Throw Pillow,14,2024-08-31 00:00:00,5.07,616.0,United Kingdom
INV1839,SKU189,Scissors,1,2024-04-03 00:00:00,32.18,190.0,United Kingdom
INV0536,SKU004,Stylus Pen,11,2024-05-30 00:00:00,68.99,626.0,United Kingdom
INV2246,SKU007,Wireless Charger,11,2024-01-03 00:00:00,53.09,714.0,United Kingdom
INV1474,SKU162,Markers,1,2024-07-29 00:00:00,15.71,268.0,Netherlands
INV1913,SKU149,Pencils,13,2024-05-04 00:00:00,1.87,443.0,United Kingdom
INV0353,SKU163,Tape Dispenser,14,2024-05-24 00:00:00,9.39,359.0,United Kingdom
INV1460,SKU011,USB-C Cable,10,2023-12-24 00:00:00,33.9,5.0,United Kingdom
INV0533,SKU123,Notebook,19,2024-10-16 00:00:00,62.48,683.0,United Kingdom
INV1261,SKU062,Coffee Grinder,12,2024-10-15 00:00:00,74.03,558.0,Poland
INV0923,SKU101,Track Light,13,2024-10-31 00:00:00,29.64,420.0,United Kingdom
INV2089,SKU125,Pen Set,8,2024-01-19 00:00:00,23.95,196.0,United Kingdom
INV0754,SKU070,Bread Maker,23,2024-04-12 00:00:00,40.99,551.0,United Kingdom
INV0143,SKU092,Track Light,23,2024-04-12 00:00:00,55.1,418.0,United Kingdom
INV2228,SKU127,Whiteboard,4,2024-07-01 00:00:00,30.51,770.0,United Kingdom
INV2313,SKU129,Binder,16,2024-09-22 00:00:00,82.54,389.0,Austria
INV2185,SKU027,Wall Charger,8,2024-09-13 00:00:00,85.86,603.0,United Kingdom
INV2251,SKU094,Floor Lamp,9,2024-01-19 00:00:00,32.89,66.0,Spain
INV0458,SKU090,Slow Cooker,5,2024-02-18 00:00:00,44.41,589.0,United Kingdom
INV0663,SKU091,Curtain Rod,21,2024-09-25 00:00:00,58.64,99.0,United Kingdom
INV2311,SKU130,Envelopes,4,2024-10-27 00:00:00,46.89,30.0,United Kingdom
INV2032,SKU109,Floor Lamp,6,2024-01-18 00:00:00,38.57,399.0,France
INV1710,SKU010,Tempered Glass,4,2024-05-19 00:00:00,37.31,140.0,United Kingdom
INV2049,SKU037,Hoodie,14,2024-10-20 00:00:00,73.98,187.0,United Kingdom
INV2349,SKU057,Rain Jacket,9,2024-01-28 00:00:00,59.69,531.0,United Kingdom
INV2243,SKU114,Night Light,11,2024-03-08 00:00:00,73.72,21.0,United Kingdom
INV0010,SKU125,Ruler,4,2024-11-25 00:00:00,31.44,254.0,United Kingdom
INV0698,SKU178,Sticky Notes,7,2024-07-10 00:00:00,28.6,,United Kingdom
INV0588,SKU185,Markers,7,2024-07-08 00:00:00,53.56,55.0,Italy
INV1441,SKU034,Polo Shirt,16,2024-04-18 00:00:00,34.25,15.0,United Kingdom
INV2092,SKU166,Calendar,23,2024-04-19 00:00:00,1.82,657.0,United Kingdom
INV1257,SKU178,Whiteboard,7,2023-12-17 00:00:00,49.12,7.0,Sweden
INV1014,SKU040,Sweatpants,15,2024-04-03 00:00:00,91.62,251.0,United Kingdom
INV2076,SKU032,Thermal Leggings,10,2024-08-17 00:00:00,76.34,325.0,United Kingdom
INV1206,SKU176,Markers,10,2024-09-24 00:00:00,27.21,372.0,United Kingdom
INV1420,SKU127,Whiteboard,24,2024-10-22 00:00:00,75.14,503.0,United Kingdom
INV0019,SKU085,Slow Cooker,14,2024-11-16 00:00:00,89.8,763.0,United Kingdom
INV0310,SKU032,Scarf,16,2024-06-21 00:00:00,45.29,,United Kingdom
INV2272,SKU137,Pencils,4,2024-11-13 00:00:00,65.58,32.0,United Kingdom
INV0065,SKU102,Picture Frame,1,2024-01-23 00:00:00,16.17,772.0,United Kingdom
INV0910,SKU136,Envelopes,12,2024-08-13 00:00:00,95.52,461.0,United Kingdom
INV2308,SKU140,Sticky Notes,8,2024-08-04 00:00:00,26.38,353.0,United Kingdom
INV1547,SKU004,Charging Dock,6,2024-07-06 00:00:00,23.95,,United Kingdom
INV0579,SKU168,Whiteboard,10,2024-06-28 00:00:00,86.34,,United Kingdom
INV1380,SKU164,Planner,5,2024-01-23 00:00:00,86.94,467.0,Poland
INV1704,SKU017,USB-C Cable,2,2024-02-03 00:00:00,8.2,4.0,Norway
INV0073,SKU035,Hoodie,3,2024-06-20 00:00:00,4.2,654.0,Belgium
INV1732,SKU102,Throw Pillow,2,2024-08-28 00:00:00,98.06,494.0,United Kingdom
INV0672,SKU075,Blender,8,2024-01-28 00:00:00,47.36,790.0,United Kingdom
INV1150,SKU149,Notebook,1,2024-03-11 00:00:00,60.47,632.0,Netherlands
INV1603,SKU102,Floor Lamp,21,2024-02-29 00:00:00,18.14,574.0,United Kingdom
INV1337,SKU115,Plant Pot,18,2024-10-30 00:00:00,84.38,157.0,United Kingdom
INV2183,SKU085,Food Processor,7,2024-01-30 00:00:00,17.7,3.0,United Kingdom
INV1344,SKU010,Screen Protector,22,2024-04-10 00:00:00,85.41,489.0,United Kingdom
INV1507,SKU061,Microwave,13,2024-04-28 00:00:00,78.84,551.0,United Kingdom
INV1948,SKU147,Whiteboard,9,2024-10-18 00:00:00,75.47,290.0,United Kingdom
INV0992,SKU090,Juicer,21,2024-08-01 00:00:00,36.86,317.0,United Kingdom
INV2211,SKU093,Floor Lamp,-8,2024-08-09 00:00:00,74.89,572.0,Norway
INV1818,SKU025,Phone Case,12,2024-02-13 00:00:00,99.13,774.0,United Kingdom
INV0451,SKU173,Stapler,9,2024-06-09 00:00:00,2.33,4.0,United Kingdom
INV0819,SKU084,Food Processor,-7,2024-03-16 00:00:00,17.05,26.0,United Kingdom
INV0849,SKU100,String Lights,13,2024-01-09 00:00:00,40.16,427.0,Sweden
INV2252,SKU049,Running Shoes,-8,2024-02-18 00:00:00,9.03,2.0,United Kingdom
INV1906,SKU012,Camera Lens,20,2024-04-07 00:00:00,66.75,698.0,United Kingdom
INV0048,SKU194,Scissors,15,2023-12-03 00:00:00,79.89,2.0,United Kingdom
INV1495,SKU095,Ceiling Light,14,2024-10-02 00:00:00,24.24,224.0,United Kingdom
INV0761,SKU194,Paper Clips,4,2024-08-26 00:00:00,5.9,1.0,United Kingdom
INV2381,SKU050,Polo Shirt,15,2024-02-24 00:00:00,44.65,411.0,United Kingdom
INV0351,SKU087,Rice Cooker,23,2024-08-12 00:00:00,49.85,33.0,United Kingdom
INV1425,SKU101,Table Lamp,15,2024-02-22 00:00:00,94.41,652.0,United Kingdom
INV0473,SKU187,Planner,4,2024-06-23 00:00:00,47.99,668.0,United Kingdom
INV1058,SKU186,Eraser,10,2024-02-22 00:00:00,70.31,458.0,United Kingdom
INV1801,SKU020,Phone Mount,24,2024-03-21 00:00:00,47.26,556.0,United Kingdom
INV0003,SKU105,Picture Frame,10,2024-11-14 00:00:00,90.51,447.0,United Kingdom
INV0021,SKU066,Coffee Maker,21,2024-03-08 00:00:00,98.05,6.0,United Kingdom
INV1585,SKU053,Cotton T-Shirt,22,2024-01-23 00:00:00,13.01,56.0,United Kingdom
INV2140,SKU167,Highlighters,1,2024-10-19 00:00:00,93.77,57.0,Belgium
INV1729,SKU004,Wireless Headphones,3,2024-04-11 00:00:00,66.73,583.0,Italy
INV0235,SKU113,Mirror,5,2024-11-28 00:00:00,85.25,77.0,United Kingdom
INV0707,SKU170,Highlighters,9,2024-05-04 00:00:00,87.91,154.0,United Kingdom
INV1788,SKU071,Egg Cooker,8,2024-02-12 00:00:00,95.25,737.0,United Kingdom
INV0301,SKU109,Curtains,2,2024-01-10 00:00:00,22.82,161.0,United Kingdom
